;COUNTRY;SORT_ART_NR;ART_NAME;URL;Supplier;Suppl. Product code;EAN;COMPETITOR;SKU_ID;SORT_EAN_NR;ART_NAME;PACKAGE_PRICE;UNIT_PRICE;PROMO_PRICE;QTY_FACTOR_PACKAGE_PRICE;URL;MATCH_TYPE_FLAG;QLTY_FACTOR_PACKAGE_PRICE;MATCH_SOURCE;MATCH_OWNER;CRAWLING_TIMESTAMP;COMMENTS
199;SK;145656;Žiarovkado peč.;;EMOS SK S.R.O.;1524115010;8595025362643;;;;;;;;;;;;;;;
200;SK;145657;Žiar.stmívECOHAL G4;;EMOS SK S.R.O.;1528001400;8592920071458;;;;;;;;;;;;;;;
201;SK;145713;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525733220;8592920068311;;;;;;;;;;;;;;;
202;SK;145714;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525283202;8592920071229;;;;;;;;;;;;;;;
203;SK;145715;ŽiarovkaLED FLM2ks;;EMOS SK S.R.O.;1525283231;8592920046821;;;;;;;;;;;;;;;
204;SK;145716;Žiar.stmiev. LED FLM;;EMOS SK S.R.O.;1525732001;8592920066782;;;;;;;;;;;;;;;
205;SK;145719;ŽiarovkaLED CLS3ks;;EMOS SK S.R.O.;1525731406;8592920064894;;;;;;;;;;;;;;;
206;SK;145720;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525731212;8592920076330;;;;;;;;;;;;;;;
207;SK;145721;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525731410;8592920076347;;;;;;;;;;;;;;;
208;SK;145722;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525731213;8592920076354;;;;;;;;;;;;;;;
209;SK;145723;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525731411;8592920076361;;;;;;;;;;;;;;;
210;SK;145724;Žiar.mwLED CLS;;EMOS SK S.R.O.;1525733218;8592920068250;;;;;;;;;;;;;;;
211;SK;145725;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733219;8592920068281;;;;;;;;;;;;;;;
212;SK;145726;Žiar.stmiev. LED CLS;;EMOS SK S.R.O.;1525733234;8592920076989;;;;;;;;;;;;;;;
213;SK;145727;Žiar.stmiev. LED CLS;;EMOS SK S.R.O.;1525653206;8592920044360;;;;;;;;;;;;;;;
214;SK;145728;ŽiarovkaLED CLS3ks;;EMOS SK S.R.O.;1525733217;8592920064801;;;;;;;;;;;;;;;
215;SK;145729;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733105;8592920064276;;;;;;;;;;;;;;;
216;SK;155321;Žiar.LEDCLS MR16;;EMOS SK S.R.O.;1525730202;8592920046036;;;;;;;;;;;;;;;
217;SK;155322;Žiar.LEDCLS MR16;;EMOS SK S.R.O.;1525730401;8592920046067;;;;;;;;;;;;;;;
218;SK;166340;ŽiarovkaLED CLS;;EMOS SK S.R.O.;ZQ8370;8592920084601;;;;;;;;;;;;;;;
219;SK;166341;ŽiarovkaLED CLS;;EMOS SK S.R.O.;ZQ8371;8592920084632;;;;;;;;;;;;;;;
220;SK;166342;ŽiarovkaLED CLS;;EMOS SK S.R.O.;ZQ8370.3;8592920084748;;;;;;;;;;;;;;;
221;SK;166343;ŽiarovkaLED CLS;;EMOS SK S.R.O.;ZQ8371.3;8592920084779;;;;;;;;;;;;;;;
222;SK;169786;LED zdroj FLM;;EMOS SK S.R.O.;Z74282;8592920087961;;;;;;;;;;;;;;;
223;SK;169787;LED zdroj FLM;;EMOS SK S.R.O.;Z74283;8592920087992;;;;;;;;;;;;;;;
224;SK;442784;BatériaGP80;;EMOS SK S.R.O.;1032112050;4891199042966;;;;;;;;;;;;;;;
225;SK;472913;Žiar.stmív ECO HAL.;;EMOS SK S.R.O.;1528161600;8595025373632;;;;;;;;;;;;;;;
226;SK;472914;Žiar.stmív ECO HAL.;;EMOS SK S.R.O.;1528162800;8595025373663;;;;;;;;;;;;;;;
227;SK;472915;Žiarovkahalogén.;;EMOS SK S.R.O.;1527001200;8595025370921;;;;;;;;;;;;;;;
228;SK;472917;Žiarovkahalogén.;;EMOS SK S.R.O.;1527102300;8595025370952;;;;;;;;;;;;;;;
229;SK;472919;Žiarovkahalogén.;;EMOS SK S.R.O.;1527104000;8595025370983;;;;;;;;;;;;;;;
230;SK;474039;Žiarovkahalogén.;;EMOS SK S.R.O.;1528022800;8595025371133;;;;;;;;;;;;;;;
231;SK;509398;ŽiarovkaHAL.ECO;;EMOS SK S.R.O.;1528111800;8595025371492;;;;;;;;;;;;;;;
232;SK;509402;ŽiarovkaHAL.ECO;;EMOS SK S.R.O.;1528101800;8595025373540;;;;;;;;;;;;;;;
233;SK;509407;ŽiarovkaHAL.ECO;;EMOS SK S.R.O.;1528024200;8595025371164;;;;;;;;;;;;;;;
234;SK;509408;ŽiarovkaHAL.ECO;;EMOS SK S.R.O.;1527000800;8595025370891;;;;;;;;;;;;;;;
235;SK;509427;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525281200;8592920006269;;;;;;;;;;;;;;;
